Date,ArtistName,ArtistId,Country,listeners,streams,streams_per_listener,saves,playlist_adds,followers,Total active audience,Super listeners,Moderate listeners,Light listeners
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,ZA,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,PK,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,KR,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,NL,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,LK,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,NZ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,LT,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,EG,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,BO,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,TH,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,AE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,IT,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,BH,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,RO,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,BZ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,World,15.0,21.0,1.399999976158142,0.0,4.0,20.0,188,6,32,150
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,VN,1.0,1.0,1.0,0.0,1.0,1.0,2,0,1,1
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,JO,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,UZ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,MX,0.0,0.0,0.0,0.0,0.0,0.0,4,0,2,2
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,XK,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,TW,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,CO,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,AU,0.0,0.0,0.0,0.0,0.0,1.0,3,1,2,0
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,SG,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,2
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,NP,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,GT,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,DE,1.0,5.0,5.0,0.0,1.0,0.0,1,0,0,1
